sample_index,sensor_id,temperature_celsius,frequency_hz
803,S01,41.06,108829.77141981505
804,S01,41.08,108847.49465455845
805,S01,41.1,108861.31315902613
806,S01,41.120000000000005,108859.35113717115
807,S01,41.14,108885.17495915151
808,S01,41.16,108880.0428196981
809,S01,41.18,108897.89867448373
810,S01,41.2,108909.7607431444
811,S01,41.22,108928.41116011968
812,S01,41.24,108932.12028398096
813,S01,41.260000000000005,108937.37778295662
814,S01,41.28,108960.40114105374
815,S01,41.3,108984.4707496768
816,S01,41.32,108995.18118985405
817,S01,41.34,108997.77559089953
818,S01,41.36,109001.87874198359
819,S01,41.379999999999995,109003.63726295983
820,S01,41.4,109020.50361860127
821,S01,41.42,109048.90550192293
822,S01,41.44,109062.56939139287
823,S01,41.46,109044.32533535162
824,S01,41.480000000000004,109074.17898835508
825,S01,41.5,109088.17990011926
826,S01,41.519999999999996,109089.17097523676
827,S01,41.54,109111.44159355825
828,S01,41.56,109134.46384608839
829,S01,41.58,109123.18003118174
830,S01,41.6,109137.72021383644
831,S01,41.620000000000005,109162.1362323838
832,S01,41.64,109157.95295477805
833,S01,41.66,109185.45964853614
834,S01,41.68,109183.92479309466
835,S01,41.7,109211.7686651509
836,S01,41.72,109222.34844120972
837,S01,41.74,109236.42525496989
838,S01,41.760000000000005,109247.87340399685
839,S01,41.78,109251.07671804176
840,S01,41.8,109260.1327427747
841,S01,41.82,109265.10878818929
842,S01,41.84,109297.03264108607
843,S01,41.86,109286.87909115182
844,S01,41.879999999999995,109316.1366690813
845,S01,41.9,109316.8675656351
846,S01,41.92,109329.47324213703
847,S01,41.94,109358.03584892163
848,S01,41.96,109359.0938049048
849,S01,41.980000000000004,109353.67054224547
850,S01,42.0,109384.55107322363
851,S01,42.019999999999996,109394.02904685179
852,S01,42.04,109392.85474480747
853,S01,42.06,109403.60837645711
854,S01,42.08,109441.83266493738
855,S01,42.1,109440.10098083361
856,S01,42.120000000000005,109448.72227472592
857,S01,42.14,109465.26343866126
858,S01,42.16,109464.70069938895
859,S01,42.18,109475.17903889802
860,S01,42.2,109487.46673876242
861,S01,42.22,109515.02183681879
862,S01,42.24,109524.51204859608
863,S01,42.260000000000005,109532.8355213597
864,S01,42.28,109547.88136457409
865,S01,42.3,109551.32677554185
866,S01,42.32,109566.28549271787
867,S01,42.34,109584.37167248137
868,S01,42.36,109582.79748730398
869,S01,42.379999999999995,109602.66439604196
870,S01,42.400000000000006,109617.70459023742
871,S01,42.42,109623.44524559322
872,S01,42.44,109654.12931718263
873,S01,42.46,109659.34084364951
874,S01,42.480000000000004,109659.03892271809
875,S01,42.5,109671.0580030187
876,S01,42.519999999999996,109690.6513626192
877,S01,42.54,109696.28003475789
878,S01,42.56,109704.3929199675
879,S01,42.58,109723.55550589343
880,S01,42.6,109733.77862762348
881,S01,42.620000000000005,109746.65414345838
882,S01,42.64,109763.08876717885
883,S01,42.66,109752.82660644162
884,S01,42.68,109778.71442449311
885,S01,42.7,109788.30098101097
886,S01,42.72,109797.37685466273
887,S01,42.74,109818.63271673182
888,S01,42.760000000000005,109818.00176796931
889,S01,42.78,109833.50459434788
890,S01,42.8,109845.81937498304
891,S01,42.82,109865.73441218318
892,S01,42.84,109877.70122525468
893,S01,42.86,109882.03061510435
894,S01,42.879999999999995,109891.29204710528
895,S01,42.900000000000006,109916.00753759821
896,S01,42.92,109922.49226311164
897,S01,42.94,109943.78297776564
898,S01,42.96,109922.76488892669
899,S01,42.980000000000004,109945.51033996166
900,S01,43.0,109962.42017423664
901,S01,43.019999999999996,110001.56474368335
902,S01,43.04,109988.60150973879
903,S01,43.06,109998.4629263907
904,S01,43.08,110004.4317440187
905,S01,43.1,110022.41569247098
906,S01,43.120000000000005,110038.97044620058
907,S01,43.14,110048.25974639085
908,S01,43.16,110055.17889878781
909,S01,43.18,110068.46426710748
910,S01,43.2,110091.4290031043
911,S01,43.22,110094.03418820076
912,S01,43.24,110112.79983431201
913,S01,43.260000000000005,110110.81202597551
914,S01,43.28,110126.15102951438
915,S01,43.3,110153.82596937373
916,S01,43.32,110147.72507310737
917,S01,43.34,110159.90459887388
918,S01,43.36,110177.80323233675
919,S01,43.379999999999995,110180.13272489904
920,S01,43.400000000000006,110209.34616954776
921,S01,43.42,110205.59059326623
922,S01,43.44,110236.36991230964
923,S01,43.46,110232.05667763512
924,S01,43.480000000000004,110247.25387685471
925,S01,43.5,110270.15662493111
926,S01,43.519999999999996,110262.45621030845
927,S01,43.54,110279.36834176362
928,S01,43.56,110302.9814233349
929,S01,43.58,110312.66512121657
930,S01,43.6,110320.73671645562
931,S01,43.620000000000005,110327.58381953921
932,S01,43.64,110351.01534580946
933,S01,43.66,110363.38888399309
934,S01,43.68,110377.46043589363
935,S01,43.7,110377.76167672641
936,S01,43.72,110404.15504234264
937,S01,43.74,110395.20013217976
938,S01,43.760000000000005,110414.08182018323
939,S01,43.78,110441.39004500762
940,S01,43.8,110423.8103224182
941,S01,43.82,110451.60552600522
942,S01,43.84,110461.53813698122
943,S01,43.86,110466.16132888228
944,S01,43.879999999999995,110500.56336735413
945,S01,43.900000000000006,110510.51090881362
946,S01,43.92,110521.86903699115
947,S01,43.94,110536.52352145482
948,S01,43.96,110540.32908023537
949,S01,43.980000000000004,110533.98876943081
950,S01,44.0,110576.37054195176
951,S01,44.019999999999996,110564.72577944602
952,S01,44.04,110581.66287651872
953,S01,44.06,110583.64562023834
954,S01,44.08,110602.9140759015
955,S01,44.1,110613.01949342237
956,S01,44.120000000000005,110617.4755701744
957,S01,44.14,110635.78839592867
958,S01,44.16,110643.96511411399
959,S01,44.18,110650.70225251785
960,S01,44.2,110660.19217919868
961,S01,44.22,110677.21953655915
962,S01,44.24,110700.06022654561
963,S01,44.260000000000005,110706.83156270557
964,S01,44.28,110720.15817976494
965,S01,44.3,110733.5072046477
966,S01,44.32,110751.1271394196
967,S01,44.34,110748.36604968991
968,S01,44.36,110771.81123265575
969,S01,44.379999999999995,110775.80243542723
970,S01,44.400000000000006,110804.16329680933
971,S01,44.42,110807.92267521775
972,S01,44.44,110819.61134561973
973,S01,44.46,110821.97704865003
974,S01,44.480000000000004,110833.69420938559
975,S01,44.5,110851.50724947489
976,S01,44.519999999999996,110867.28635833411
977,S01,44.54,110870.3375510817
978,S01,44.56,110880.72164589557
979,S01,44.58,110896.2429995992
980,S01,44.6,110911.09605116493
981,S01,44.620000000000005,110916.74489437349
982,S01,44.64,110919.87701993284
983,S01,44.66,110946.45854410535
984,S01,44.68,110953.94263277293
985,S01,44.7,110947.20614767539
986,S01,44.72,110966.74617479742
987,S01,44.74,110996.40515597477
988,S01,44.760000000000005,111006.41142804988
989,S01,44.78,111020.31178712446
990,S01,44.8,111032.75236117464
991,S01,44.82,111042.3608523955
992,S01,44.84,111032.2027610232
993,S01,44.86,111071.17793347938
994,S01,44.879999999999995,111079.71064718542
995,S01,44.900000000000006,111085.48656841603
996,S01,44.92,111077.26527360058
997,S01,44.94,111114.22810323098
998,S01,44.96,111121.3867240739
999,S01,44.980000000000004,111127.98993403393
